Title,URL,Time,Abstrace,State
"‘We’re Scared, Too’: Ohio Residents Press for Answers on Train Derailment at Meeting",https://www.nytimes.com/2023/02/15/us/ohio-train-derailment-town-hall.html,2023-02-16T02:51:49+0000,"Officials for the railroad company pulled out hours earlier, infuriating some residents who said they wanted answers from the company.",Ohio
"Many in East Palestine, Skeptical of Official Tests, Seek Out Their Own",https://www.nytimes.com/2023/02/19/us/politics/east-palestine-toxic-chemicals-epa.html,2023-02-20T00:43:14+0000,The moves reflect residents’ deep-seated mistrust of government screenings of toxic chemicals and fears of long-term effects from the train derailment.,Ohio
Power Plant That Pollutes Northeast Agrees to Cut Emissions,https://www.nytimes.com/2005/03/19/nyregion/power-plant-that-pollutes-northeast-agrees-to-cut-emissions.html,2005-03-19T05:00:00+0000,"Ohio Edison Co agrees to cut harmful emissions at W H Sammis plant in Stratton (Ohio); move could drastically reduce air pollution in areas in Northeastern states that are downwind of plant, including New York State; photo (M)",Ohio
"Under Trump, E.P.A. Has Slowed Actions Against Polluters, and Put Limits on Enforcement Officers",https://www.nytimes.com/2017/12/10/us/politics/pollution-epa-regulations.html,2017-12-10T15:12:38+0000,An analysis of enforcement data at the E.P.A. shows a substantial drop in activity against polluters when compared with the Obama and Bush administrations.,Ohio
E.P.A. Enforcement Nominee Withdraws,https://www.nytimes.com/2001/09/18/us/epa-enforcement-nominee-withdraws.html,2001-09-18T05:00:00+0000,"Donald Schregardus, who was nominated by Pres Bush to be top law enforcement official of Environmental Protection Agency, withdraws his name from consideration, saying his nomination will not be considered 'in a timely manner'; several Democratic senators and environmental groups had criticized him, saying he was lax in enforcing pollution laws in Ohio, where he was environmental regulator; his nomination ran into new trouble when EPA itself released report criticizing his efforts to enforce clean-air laws in Ohio; photo (M)",Ohio
"A Homecoming for Hellbenders, the Biggest Salamanders in North America",https://www.nytimes.com/2016/08/02/science/hellbenders-salamanders.html,2016-08-01T20:01:48+0000,"To try to restore their population, conservationists will release hundreds of the salamanders, which have been raised to maturity, into streams in Ohio.",Ohio
"In Ohio Town Where Train Derailed, Anxiety and Distrust Are Running Deep",https://www.nytimes.com/2023/02/15/us/ohio-train-derailment-anxiety.html,2023-02-15T21:05:29+0000,"Nearly two weeks after a train carrying toxic chemicals derailed in East Palestine, Ohio, confusing messages from government officials have frayed locals’ trust.",Ohio
A Novel Way to Clean Wastewater,https://green.blogs.nytimes.com/2012/06/26/a-novel-way-to-clean-wastewater/,2012-06-26T20:03:30+0000,"A silica substance that behaves like a sponge, pulling out contaminants but not the water itself, could prove useful in treating wastewater from fracking, its inventor says.",Ohio
"In Ohio, One Farmer's Prosperity Is Another's Poison",https://www.nytimes.com/2005/03/26/us/in-ohio-one-farmers-prosperity-is-anothers-poison.html,2005-03-26T05:00:00+0000,"New generation of large dairy farms in Ohio, Indiana and Michigan, many owned by Dutch immigrants, are pumping money into rural economies but also drawing protests from environmental groups and homeowners concerned about water pollution, odors and land values; Martin De Haan plans to build 2,100-cow dairy farm in South Solon, Ohio, but his neighbor Mary Pierce opposes it; their photos (M)",Ohio
Ohio Groups Question Justice's Trip On Utility Jet,https://www.nytimes.com/2004/05/15/us/ohio-groups-question-justice-s-trip-on-utility-jet.html,2004-05-15T05:00:00+0000,"American Electric Power, company based in Ohio with dozen cases in federal courts, is flying Supreme Court Chief Justice William H Rehnquist to Columbus so he can deliver speech at dedication of new home of Ohio Supreme Court; environmental groups express concern over propriety of Supreme Court justice's being accorded favors by company that has so many active cases, including one that goes to trial in 2005 involving accusations that its plant operations in Ohio violate Clean Air Act; Rehnquist photo (M)",Ohio
"With E.P.A. Cuts, States Would Lose Help in Emergencies",https://www.nytimes.com/2017/03/16/us/politics/trump-environmental-protection-agency-budget-cuts.html,2017-03-17T00:41:03+0000,"Much of the agency’s state-level work would be eliminated or sharply reduced by President Trump’s proposed budget, which cuts the E.P.A. more than any other agency.",Ohio
"Lead in Ohio Villages’ Water Went Uncurbed for Months, State Says",https://www.nytimes.com/2016/01/27/us/lead-in-ohio-villages-water-went-uncurbed-for-months-state-says.html,2016-01-26T23:11:40+0000,"Officials took action against the operator of the water treatment plant in Sebring, who they said delayed raising an alarm and might have falsified documents.",Ohio
The Proliferation of Plastics and Toxic Chemicals Must End,https://www.nytimes.com/2021/08/27/opinion/plastics-fossil-fuels.html,2021-08-27T19:06:39+0000,"As we confront climate change, focusing on a single metric, like greenhouse gas emissions, could leave other harmful practices unaddressed.",Ohio
An Environmental Nominee Is Opposed,https://www.nytimes.com/2001/08/21/us/an-environmental-nominee-is-opposed.html,2001-08-21T05:00:00+0000,"Democratic critics and environmental groups step up pressure to halt Pres Bush's nomination of Donald Schregardus, Ohio's top environmental regulator to be lead enforcer for Environmental Protection Agency; says Schregardus was lax during tenure in Ohio and that several programs for which he was responsible are under investigation by federal agency; Schregardus opposition to environment lawsuits filed by federal government during Clinton administration, many against power plants in Midwest, discussed; photo (M)",Ohio
Market Place; Ohio Utility Cited in Blackout Has Had a Troubled Summer,https://www.nytimes.com/2003/08/19/business/market-place-ohio-utility-cited-in-blackout-has-had-a-troubled-summer.html,2003-08-19T05:00:00+0000,"Massive blackout is latest of FirstEnergy Corp's problems this summer, Market Place column; company acknowledges that alarm system had not been working at time of blackout, but it tries to deflect blame for widespread power failure, saying there were problems in other parts of nation's electrical system before its lines began to fail; North American Electric Reliability Council, group created by utilities to set standards for reducing risks of disruption, was first to call public attention to FirstEnergy's problems, but it agrees with company that problem is more complicated than just one utility; Richard H Marsh, FirstEnergy's chief financial officer, cites company's other problems this summer: blackouts in coastal New Jersey communities over July 4 weekend, federal judge's ruling that company violated Clean Air Act, delays in getting nuclear power plant in Ohio back in operation and decision by its auditors to require it to restate profits over last three years; photos; graph (M)",Ohio
Gas Flaring and Preterm Births,https://www.nytimes.com/2020/07/22/climate/nyt-climate-newsletter-premature-babies.html,2020-07-22T18:33:23+0000,"Also this week, a corruption case in Ohio that’s all about energy",Ohio
A Pushback on Green Power,https://www.nytimes.com/2014/05/29/business/energy-environment/a-pushback-on-green-power.html,2014-05-29T01:10:47+0000,Opponents of government policies that have spurred the growth of renewable energy are pushing back on mandates nationwide.,Ohio
Miles of Algae Covering Lake Erie,https://www.nytimes.com/interactive/2017/10/03/science/earth/lake-erie.html,2017-10-03T09:05:31+0000,"A large algae bloom overtook the western basin of Lake Erie last week, alarming residents and local officials.",Ohio
A Late Bet on Coal May Not Pay Off,https://green.blogs.nytimes.com/2012/08/29/a-late-bet-on-coal-may-not-pay-off/,2012-08-29T22:39:07+0000,"A consortium of utilities decided to build a coal-fired power plant, probably one of the last that will be allowed under E.P.A. regulations, figuring it would be cheaper than buying electricity on the open market. The low cost of natural gas has foiled that calculation.",Ohio
Seeking Disclosure on Fracking,https://www.nytimes.com/2012/05/31/business/energy-environment/seeking-disclosure-on-fracking.html,2012-05-30T12:20:39+0000,The push toward making companies disclose the chemicals used in the oil and gas drilling practice is based on fears that the process could contaminate groundwater.,Ohio
"Great Idea For Trash, If It Works, Most Say",https://www.nytimes.com/2002/08/01/nyregion/great-idea-for-trash-if-it-works-most-say.html,2002-08-01T05:00:00+0000,"Bloomberg administration's solution to New York City's $1 billion-a-year trash problem is to deliver garbage in sealed containers to local railyards or shipyards that can move it to landfill anywhere east of Mississippi instead of sending trash to Fresh Kills landfill each day, as barges once did; no one, including Bloomberg's own staff, is quite sure plan would work; since Fresh Kills closed last year, thousands of trucks each day have been carrying garbage across bridges and tunnels to New Jersey, where it was either burned at incinerators or put onto tractor-trailers and then hauled to landfills mostly in Pennsylvania, Ohio and Virginia (M)",Ohio
This Deadly Chemical Should Be Banned,https://www.nytimes.com/2023/02/19/opinion/train-ohio-chemical.html,2023-02-19T11:00:07+0000,The cancer-causing chemical vinyl chloride was vented and burned after the Ohio train crash to avoid an explosion. The United States should phase it out.,Ohio
Fight Against Asian Carp Threatens Fragile Great Lakes Unity,https://www.nytimes.com/2010/01/03/science/earth/03states.html,2010-01-03T00:46:22+0000,"A nonnative fish that consumes the food of other, native fish is unwanted in Michigan, and the state is suing to have waterways shut down.",Ohio
